FID,GlobalID,Type,SubType,Name,Orig_Name,Source,Province,Prov_Code,District,Distr_Code,LAT,LONG,Data_year,x,y
5067,35KMA104817_002,School,Basic School,Simwami Basic School,simwami basic school,ZamStats,Southern,109,Zimba,109013,-17.3482499996,26.1569995881,2010,26.1569995880606,-17.3482499996377
5068,35KMB503436_003,School Affiliated Infrastructure,Teachers Compound,Katundulu Teachers Compound,katundulu teachers houses,ZamStats,Southern,109,Kalomo,109004,-16.7900500003,26.5338993071,2010,26.5338993071074,-16.7900500003072
5069,35KMB502435_004,School,Basic School,Katundulu Basic School,katundulu basic school,ZamStats,Southern,109,Kalomo,109004,-16.7909100004,26.5331001282,2010,26.5331001281684,-16.7909100003961
5070,35KMB378215_003,School,Community School,Kalundu Community School,kalundu community school,ZamStats,Southern,109,Kalomo,109004,-16.98937,26.4165992739,2010,26.4165992739374,-16.9893700000254
5071,35KLA461635_001,School,Community School,Manono Community School,manono community school,ZamStats,Southern,109,Kazungula,109005,-17.5093300004,25.5503997804,2010,25.5503997804256,-17.5093300003792
5072,35KLA966653_002,School Affiliated Infrastructure,Teachers Compound,Woodland Teachers Compound,woodland teachers  houses,ZamStats,Southern,109,Kazungula,109005,-17.4954400002,26.0263996125,2010,26.0263996124522,-17.4954400001558
5073,35KLA555607_003,School,Basic School,Makunka Basic School A,makunka basic school  a,ZamStats,Southern,109,Kazungula,109005,-17.53483,25.6394004825,2010,25.6394004825463,-17.5348300000044
5074,35KLA965970_001,School,Community School,Sichibaka Community School,sichibaka community school,ZamStats,Southern,109,Kazungula,109005,-17.2092099999,26.0272006989,2010,26.0272006988532,-17.2092099999415
5075,35KMA525684_003,School,Basic School,Chalinga Basic School,chalinga basic school,ZamStats,Southern,109,Zimba,109013,-17.4697899999,26.5529994963,2010,26.5529994963297,-17.4697899999085
5076,35KMA341606_002,School,Basic School,Nkungwa Basic School,nkungwa  basic school,ZamStats,Southern,109,Zimba,109013,-17.5391100004,26.3794002537,2010,26.3794002537188,-17.5391100004261
5077,35KMA306521_001,School,Community School,Masanzya Community School,masanzya  community school,ZamStats,Southern,109,Zimba,109013,-17.6159699997,26.3465003967,2010,26.346500396676,-17.6159699997157
5078,35KMA422532_002,School,Basic School,Kanyanga Basic School,kanyanga basic school,ZamStats,Southern,109,Zimba,109013,-17.6070900003,26.4552993778,2010,26.4552993777641,-17.6070900003032
5079,35KMA142851_002,School,School,Bep superit School,bep superit sh,ZamStats,Southern,109,Zimba,109013,-17.3170499998,26.1928005222,2010,26.1928005222264,-17.3170499997576
5080,35KLA845264_001,School,School,Chileleko School,chileleko sch,ZamStats,Southern,109,Livingstone,109006,-17.8466399999,25.9104995728,2010,25.9104995727971,-17.846639999936
5081,35KLA804250_001,School,School,Linda east School,linda east sch,ZamStats,Southern,109,Livingstone,109006,-17.8592899996,25.8719005582,2010,25.8719005581643,-17.8592899996337
5082,35KLA796251_001,School,School,Linda west School,linda west sch,ZamStats,Southern,109,Livingstone,109006,-17.8578299998,25.8640995024,2010,25.8640995023902,-17.8578299997546
5083,35KLA813262_001,School,Basic School,Maramba Basic School,maramba basic,ZamStats,Southern,109,Livingstone,109006,-17.8480900003,25.880300522,2010,25.8803005219516,-17.8480900002533
5084,35KLA801264_001,School,Community School,Maramba Community School,maramba md com,ZamStats,Southern,109,Livingstone,109006,-17.8466399999,25.8687992092,2010,25.8687992092162,-17.846639999936
5085,35KLA741282_002,School,School,Mukamusaba School,mukamusaba sch,ZamStats,Southern,109,Livingstone,109006,-17.8297899999,25.8127994533,2010,25.8127994533322,-17.8297899999085
5086,35KLA750269_001,School,Community School,Mwandi Community School,mwandi com sch,ZamStats,Southern,109,Livingstone,109006,-17.8414400003,25.82060051,2010,25.8206005100056,-17.8414400002558
5087,35KLA747256_001,School,School,Nakatindi School,nakatindi sch,ZamStats,Southern,109,Livingstone,109006,-17.8535900003,25.8183002475,2010,25.8183002474585,-17.8535900002782
5088,35KLA811277_001,School,Basic School,Namatama Basic School,namatama basic,ZamStats,Southern,109,Livingstone,109006,-17.8347399998,25.8787002566,2010,25.8787002566116,-17.8347399997512
5089,35KLA801252_001,School,School,Nasanzu School,nasanzu sch,ZamStats,Southern,109,Livingstone,109006,-17.8575399999,25.8691997529,2010,25.8691997528663,-17.8575399998711
5090,35KLA817287_001,School,Community School,Ngwenya Community School,ngwenya com sc,ZamStats,Southern,109,Livingstone,109006,-17.8254599999,25.8843002316,2010,25.8843002315705,-17.8254599998791
5091,35KLA806265_002,School,Basic School,Shungu Basic School,shungu basic,ZamStats,Southern,109,Livingstone,109006,-17.8458500004,25.8736000061,2010,25.8736000061354,-17.8458500003772
5092,35KLA812279_001,School,School,St raphael School,st raphael sch,ZamStats,Southern,109,Livingstone,109006,-17.8327000001,25.8789997102,2010,25.8789997101686,-17.8327000001049
5093,35KLA673312_001,School,Community School,Twabuka Community School,twabuka com sc,ZamStats,Southern,109,Livingstone,109006,-17.8026799998,25.7485008238,2010,25.7485008237541,-17.8026799997821
5094,35KMA139855_001,School,Basic School,Zimba Basic School,zimba basic,ZamStats,Southern,109,Zimba,109013,-17.3140499999,26.1905994414,2010,26.1905994414112,-17.3140499999075
5095,35KLA788266_002,School,High School,High School,e b high schoo,ZamStats,Southern,109,Livingstone,109006,-17.8441100002,25.8570003513,2010,25.8570003512853,-17.8441100001763
5096,35KLA769269_001,School,Basic School,Lstone Basic School,lstone basic,ZamStats,Southern,109,Livingstone,109006,-17.8420899997,25.8388996128,2010,25.8388996128269,-17.8420899996537
5097,35KLA782275_002,School,Basic School,Libala Basic School,libala basic,ZamStats,Southern,109,Livingstone,109006,-17.8360400003,25.8507003782,2010,25.8507003782199,-17.8360400003457
5098,35KLA926374_002,School,School,Mahululo School,mahululo sch,ZamStats,Southern,109,Livingstone,109006,-17.7476400004,25.9874000551,2010,25.9874000550685,-17.7476400003857
5099,35KLA921360_001,School,Pre-School,Malime Pre-School,malime presch,ZamStats,Southern,109,Livingstone,109006,-17.7600800003,25.9825000764,2010,25.9825000764175,-17.7600800002917
5100,35KLA788266_003,School,Primary School,Mopane Primary School,mopane prsch,ZamStats,Southern,109,Livingstone,109006,-17.8443499996,25.8565998076,2010,25.8565998076351,-17.8443499995528
5101,35KLA765262_002,School,Basic School,Mujala Basic School,mujala basic,ZamStats,Southern,109,Livingstone,109006,-17.84791,25.8344993587,2010,25.8344993586585,-17.8479100000464
5102,35KLA766252_001,School,Basic School,Mulwani Basic School,mulwani basic,ZamStats,Southern,109,Livingstone,109006,-17.8572400004,25.8362007141,2010,25.8362007140917,-17.8572400004256
5103,35KMA151856_002,School,Basic School,Nakowa Basic School,nakowa basic,ZamStats,Southern,109,Zimba,109013,-17.3131099997,26.2019004823,2010,26.2019004823214,-17.3131099997266
5104,35KLA789274_002,School,Basic School,Nalituwe Basic School,nalituwe basic,ZamStats,Southern,109,Livingstone,109006,-17.8374299997,25.8577003476,2010,25.857700347593,-17.8374299996947
5105,35KLA804173_001,School,School,Palmgrove School,palmgrove sch,ZamStats,Southern,109,Livingstone,109006,-17.9289400001,25.8714008328,2010,25.8714008327823,-17.9289400000809
5106,35KLA807266_001,School,School,Syanalumba School,syanalumba sch,ZamStats,Southern,109,Livingstone,109006,-17.8443699996,25.8749008179,2010,25.8749008179184,-17.8443699995757
5107,35KLA771265_001,School,Primary School,Vision Primary School,vision prsch,ZamStats,Southern,109,Livingstone,109006,-17.84512,25.8404998782,2010,25.8404998781669,-17.845119999988
5108,35KMC969251_001,School,Community School,Chokola Community School,chokola co sch,ZamStats,Southern,109,Namwala,109009,-16.05306177,26.9717429102,2010,26.9717429102072,-16.0530617699847
5109,35KNC039250_001,School,Community School,Hichanda Community School,hichanda c sch,ZamStats,Southern,109,Namwala,109009,-16.0545355601,27.0369084404,2010,27.0369084403723,-16.054535560068
5110,35KMC934271_002,School,Basic School,Mangwele Basic School,mangwele b sch,ZamStats,Southern,109,Namwala,109009,-16.0351913002,26.9384720397,2010,26.9384720396529,-16.0351913002383
5111,35KNC138204_002,School,Basic School,Bweenga Basic School,bweenga basic,ZamStats,Southern,109,Monze,109008,-16.0963200004,27.1297900004,2010,27.1297900004083,-16.0963200003677
5112,35KNC214198_003,School,Basic School,Nakansaunga Basic School,nakansaunga basic school,ZamStats,Southern,109,Monze,109008,-16.1011599996,27.2008100002,2010,27.2008100001814,-16.1011599996342
5113,35KNC300119_002,School,Community School,Bbolomani Community School,bbolomani comm school,ZamStats,Southern,109,Monze,109008,-16.1730600004,27.2810800002,2010,27.2810800002418,-16.1730600004186
5114,35KNC185073_002,School,Community School,Himabilo Community School,himabilo comm school,ZamStats,Southern,109,Monze,109008,-16.2142800001,27.17364,2010,27.1736399999861,-16.2142800001218
5115,35KNC140015_002,School,Basic School,Lugwalo Basic School,lugwalo basic school,ZamStats,Southern,109,Monze,109008,-16.2666600001,27.1315000001,2010,27.131500000125,-16.2666600000589
5116,35KNB123990_003,School,Basic School,Kachenje Basic School,kachenje basic school,ZamStats,Southern,109,Monze,109008,-16.2895099998,27.1152499999,2010,27.1152499998876,-16.2895099997866
5117,35KNC146046_002,School,Community School,Hanagala Community School,hanagala comm school,ZamStats,Southern,109,Monze,109008,-16.2390900003,27.1367500003,2010,27.1367500003123,-16.2390900003032
5118,35KNB049961_002,School,Basic School,Kadombo Basic School,kadombo basic school,ZamStats,Southern,109,Monze,109008,-16.3160800002,27.0461,2010,27.046100000015,-16.3160800001918
5119,35KNC079070_002,School,Basic School,Ganda Basic School,ganda basic school,ZamStats,Southern,109,Monze,109008,-16.2171399998,27.0746999996,2010,27.0746999996053,-16.2171399998111
5120,35KNC453070_002,School,Basic School,Choongo Basic School,choongo basic,ZamStats,Southern,109,Monze,109008,-16.2162599997,27.4243800003,2010,27.4243800003368,-16.2162599996992
5121,35KNC543102_002,School,School,Kayuni School,kayuni school,ZamStats,Southern,109,Monze,109008,-16.1878499999,27.5085599999,2010,27.5085599999441,-16.1878499998775
5122,35KNC121151_001,School,Basic School,Muntanzi Basic School,muntanzi basic school,ZamStats,Southern,109,Monze,109008,-16.1439200002,27.1139100001,2010,27.1139100001465,-16.1439200002078
5123,35KNC134097_002,School Affiliated Infrastructure,Teachers Compound,Hamangaba Teachers Compound,hamangaba teachers house,ZamStats,Southern,109,Monze,109008,-16.1926400004,27.1256599997,2010,27.1256599997093,-16.1926400004356
5124,35KNB594843_002,School,Basic School,Charles lwanga Basic School,charles lwanga b school,ZamStats,Southern,109,Monze,109008,-16.42197,27.55636,2010,27.556360000014,-16.4219700000154
5125,35KNB641856_003,School,Basic School,Chiyobola Basic School,chiyobola basic school,ZamStats,Southern,109,Monze,109008,-16.4092499998,27.6008900004,2010,27.6008900003733,-16.4092499997876
5126,35KNB582833_002,School,School,Chikuni School,chikuni school,ZamStats,Southern,109,Monze,109008,-16.4304299998,27.5456800003,2010,27.5456800003318,-16.4304299998446
5127,35KNB582829_002,School Affiliated Infrastructure,Girls Dormitory,Chikuni Girls Dormitory,chikuni girls flat,ZamStats,Southern,109,Monze,109008,-16.4344299999,27.5458500001,2010,27.5458500000775,-16.4344299999445
5128,35KNB631772_001,School,Basic School,Nalucha Basic School,nalucha basic school,ZamStats,Southern,109,Monze,109008,-16.4860699999,27.5912900001,2010,27.5912900001334,-16.4860699999305
5129,35KNB584781_002,School,Basic School,Hanamaila Basic School,hanamaila basic school,ZamStats,Southern,109,Monze,109008,-16.47749,27.5474799997,2010,27.5474799997023,-16.4774899999635
5130,35KNB594840_001,College,College,Charles lwangwa College,charles lwangwa college,ZamStats,Southern,109,Monze,109008,-16.4239800001,27.5572499997,2010,27.5572499996878,-16.4239800000769
5131,35KNB638814_001,School Affiliated Infrastructure,Teachers Compound,Singonya Teachers Compound,teachers houses,ZamStats,Southern,109,Monze,109008,-16.4479599998,27.5978100004,2010,27.5978100004313,-16.4479599997541
5132,35KNC641020_002,School,Basic School,Kaumba Basic School,kaumba basic sch,ZamStats,Southern,109,Monze,109008,-16.2618300004,27.6000900004,2010,27.6000900003533,-16.2618300003542
5133,35KNC640019_003,School Affiliated Infrastructure,Teachers Compound,Kaumb Teachers Compound,teachers houses,ZamStats,Southern,109,Monze,109008,-16.2623599996,27.5990500001,2010,27.5990500000575,-16.2623599996143
5134,35KNB668965_002,School,Basic School,Sikabenga Basic School,sikabenga basic sch,ZamStats,Southern,109,Monze,109008,-16.3110199998,27.62557,2010,27.6255699999556,-16.3110199997731
5135,35KNB469761_002,School,Basic School,Simwendengwe Basic School,simwendengwe b school,ZamStats,Southern,109,Monze,109008,-16.4961600003,27.4402199997,2010,27.4402199996533,-16.4961600002837
5136,35KNB484800_002,School,Basic School,Chisekesi Basic School,chisekesi b school,ZamStats,Southern,109,Monze,109008,-16.4609400003,27.4538699996,2010,27.4538699996008,-16.4609400002807
5137,35KNB435982_001,School,Basic School,Gaali Basic School,gaali bsc sch,ZamStats,Southern,109,Monze,109008,-16.2964846496,27.4076691803,2010,27.4076691802885,-16.2964846496468
5138,35KNB494991_001,School,Community School,Mulumbwa Community School,mulumbwa com,ZamStats,Southern,109,Monze,109008,-16.28819637,27.4625718199,2010,27.4625718199336,-16.2881963699664
5139,35KNB491992_002,School,Basic School,Mulumbwa Basic School,mulumbwa bsc,ZamStats,Southern,109,Monze,109008,-16.2873322798,27.4597054602,2010,27.4597054602389,-16.2873322797608
5140,35KNB496996_001,School,Community School,Freedom Community School,freedom b com,ZamStats,Southern,109,Monze,109008,-16.2833486096,27.4646155796,2010,27.4646155796453,-16.2833486095507
5141,35KNB494998_002,School,Primary School,Nova Primary School,nova private s,ZamStats,Southern,109,Monze,109008,-16.2815219399,27.4628511898,2010,27.4628511898306,-16.2815219398856
5142,35KNB487999_002,School,Basic School,Rewa Basic School,rewa m b sch,ZamStats,Southern,109,Monze,109008,-16.2810161801,27.4565903301,2010,27.4565903300797,-16.2810161800526
5143,35KNC503015_001,College,College,Kasiya College,kasiya college,ZamStats,Southern,109,Monze,109008,-16.2666990504,27.4711782798,2010,27.4711782797539,-16.2666990504208
5144,35KNC500023_002,School,School,Lwengu School,lwengu school,ZamStats,Southern,109,Monze,109008,-16.2586691001,27.46881173,2010,27.4688117299774,-16.2586691000989
5145,35KNC494031_001,School Affiliated Infrastructure,Teachers Compound,Monze Teachers Compound,teachers hhs,ZamStats,Southern,109,Monze,109008,-16.2519220902,27.4625037601,2010,27.4625037601405,-16.2519220902323
5146,35KNC482128_001,School,School,Hamwiimbu School,hamwiimbu sch,ZamStats,Southern,109,Monze,109008,-16.1638008801,27.45117704,2010,27.4511770399885,-16.1638008801065
5147,35KNC457195_001,School Affiliated Infrastructure,Teachers Compound,Chungu Teachers Compound,teachers house,ZamStats,Southern,109,Monze,109008,-16.1033477399,27.4282868199,2010,27.4282868198809,-16.1033477399062
5148,35KNC458196_003,School,Basic School,Chungu Basic School,chungu bsc sch,ZamStats,Southern,109,Monze,109008,-16.1024259897,27.4283703903,2010,27.4283703902813,-16.1024259896677
5149,35KNC355212_001,School,School,Gonhwe School,gonhwe school,ZamStats,Southern,109,Monze,109008,-16.0884799203,27.33243238,2010,27.3324323799504,-16.088479920312
5150,35KNC482231_002,School,School,Kambaza School,kambaza sch,ZamStats,Southern,109,Monze,109008,-16.0707911802,27.4511914597,2010,27.4511914597181,-16.0707911801688
5151,35KNC470020_002,School Affiliated Infrastructure,Teachers Compound,Hinjali Teachers Compound,teachers hse,ZamStats,Southern,109,Monze,109008,-16.2616382298,27.4405147596,2010,27.4405147596485,-16.2616382298204
5152,35KNC471021_002,School,School,Hinjali School,hinjali sch,ZamStats,Southern,109,Monze,109008,-16.2613125098,27.4411372002,2010,27.4411372002216,-16.2613125097645
5153,35KNC419028_001,School Affiliated Infrastructure,Teachers Compound,Teachers Compound,teacher hse,ZamStats,Southern,109,Monze,109008,-16.2549761196,27.3927077404,2010,27.39270774037,-16.2549761195522
5154,35KNC496032_001,School Affiliated Infrastructure,Teachers Compound,Monze Teachers Compound,teachers hses,ZamStats,Southern,109,Monze,109008,-16.2512121402,27.4642554902,2010,27.4642554901988,-16.2512121402281
5155,35KNC543101_003,School Affiliated Infrastructure,Teachers Compound,Kayuni Teachers Compound,teachers hses,ZamStats,Southern,109,Monze,109008,-16.1886746,27.50813526,2010,27.5081352600343,-16.1886745999528
